;name;qid;measure;value
368;BR(TF_IDF);92;map;0.08935884162889926
369;BR(TF_IDF);92;recip_rank;0.25
370;BR(TF_IDF);93;map;0.23046674164654785
371;BR(TF_IDF);93;recip_rank;0.2
0;BR(Tf);1;map;0.16681159153681982
1;BR(Tf);1;recip_rank;0.25
18;BR(Tf);10;map;0.039917415675532524
19;BR(Tf);10;recip_rank;0.09090909090909091
20;BR(Tf);11;map;0.12534356725146198
21;BR(Tf);11;recip_rank;0.1111111111111111
22;BR(Tf);12;map;0.23132440799308732
23;BR(Tf);12;recip_rank;1.0
24;BR(Tf);13;map;0.24611797946751185
25;BR(Tf);13;recip_rank;0.5
26;BR(Tf);14;map;0.20043459749032935
27;BR(Tf);14;recip_rank;0.2
28;BR(Tf);15;map;0.12680425790147182
29;BR(Tf);15;recip_rank;0.125
30;BR(Tf);16;map;0.044784672892756776
31;BR(Tf);16;recip_rank;0.05555555555555555
32;BR(Tf);17;map;0.09884674923771165
33;BR(Tf);17;recip_rank;0.14285714285714285
34;BR(Tf);18;map;0.02841496709510542
35;BR(Tf);18;recip_rank;0.01818181818181818
36;BR(Tf);19;map;0.062016988210675826
37;BR(Tf);19;recip_rank;0.125
2;BR(Tf);2;map;0.04995554519208141
3;BR(Tf);2;recip_rank;0.16666666666666666
38;BR(Tf);20;map;0.33869943253330914
39;BR(Tf);20;recip_rank;1.0
40;BR(Tf);21;map;0.24366714831763459
41;BR(Tf);21;recip_rank;0.5
42;BR(Tf);22;map;0.2553050533648314
43;BR(Tf);22;recip_rank;1.0
44;BR(Tf);23;map;0.12497903959027983
45;BR(Tf);23;recip_rank;0.2
46;BR(Tf);24;map;0.12958297787769024
47;BR(Tf);24;recip_rank;1.0
48;BR(Tf);25;map;0.13695572447969587
49;BR(Tf);25;recip_rank;0.3333333333333333
50;BR(Tf);26;map;0.18260093731895288
51;BR(Tf);26;recip_rank;1.0
52;BR(Tf);27;map;0.19004974561097732
53;BR(Tf);27;recip_rank;0.5
54;BR(Tf);28;map;0.4590089134125636
55;BR(Tf);28;recip_rank;1.0
56;BR(Tf);29;map;0.06032867956661969
57;BR(Tf);29;recip_rank;0.25
4;BR(Tf);3;map;0.19130906934675534
5;BR(Tf);3;recip_rank;1.0
58;BR(Tf);30;map;0.051200420811711285
59;BR(Tf);30;recip_rank;0.047619047619047616
60;BR(Tf);31;map;0.03687883240159496
61;BR(Tf);31;recip_rank;0.2
